S_Yr S_Mon S_Day S_Hr S_Min S_Sec E_Yr E_Mon E_Day E_Hr E_Min E_Sec Type Inst
2012 08 28 22 31 33.0  2012 08 28 22 31 33.0  BSI s 
2012 08 29 06 41  2.0  2012 08 29 06 45 19.0  BSI m 
2012 08 29 14 39  0.0  2012 08 29 14 43  8.0  BSI m 
2012 08 29 22 44  7.0  2012 08 29 22 47 20.0  BSI m 
2012 08 30 06 46 56.0  2012 08 30 06 50 32.0  BSI m 
2012 08 30 14 43 20.0  2012 08 30 14 48  2.0  BSI m 
2012 08 30 22 45 57.0  2012 08 30 22 48 16.0  BSI m 
2012 08 31 06 52  9.0  2012 08 31 06 54 17.0  BSI m 
2012 08 31 14 44 56.0  2012 08 31 14 50 14.0  BSI m 
2012 08 31 22 48 10.0  2012 08 31 22 51 21.0  BSI m 
2012 09 01 06 51 48.0  2012 09 01 06 54 14.0  BSI m 
2012 09 01 14 54  5.0  2012 09 01 14 59 14.0  BSI m 
2012 09 01 22 56 56.0  2012 09 01 22 57 34.0  BSI m 
2012 09 02 07 01 23.0  2012 09 02 07 01 23.0  BSI s 
2012 09 02 15 01  0.0  2012 09 02 15 02 51.0  BSI m 
2012 09 02 22 58 22.0  2012 09 02 22 58 22.0  BSI s 
2012 09 03 06 55 39.0  2012 09 03 06 58 28.0  BSI m 
2012 09 03 14 59 39.0  2012 09 03 14 59 39.0  BSI s 
2012 09 03 22 59  3.0  2012 09 03 22 59  3.0  BSI s 
2012 09 04 06 55 34.0  2012 09 04 06 57 15.0  BSI m 
2012 09 04 14 59  8.0  2012 09 04 15 04 19.0  BSI m 
2012 09 04 23 02 12.0  2012 09 04 23 02 12.0  BSI s 
2012 09 05 06 58 34.0  2012 09 05 06 58 34.0  BSI s 
2012 09 05 14 45 47.0  2012 09 05 14 55 30.0  BSI m 
2012 09 05 22 57 58.0  2012 09 05 22 57 58.0  BSI s 
2012 09 06 06 59  5.0  2012 09 06 07 00 10.0  BSI m 
2012 09 06 14 58 25.0  2012 09 06 14 58 25.0  BSI s 
2012 09 06 23 04 22.0  2012 09 06 23 04 22.0  BSI s 
2012 09 07 07 06 28.0  2012 09 07 07 07 42.0  BSI m 
2012 09 07 15 03 38.0  2012 09 07 15 07 20.0  BSI m 
2012 09 07 23 05  1.0  2012 09 07 23 05  1.0  BSI s 
2012 09 08 06 56  7.0  2012 09 08 06 56  7.0  BSI s 
2012 09 08 15 10 10.0  2012 09 08 15 10 54.0  BSI m 
2012 09 08 22 59 44.0  2012 09 08 22 59 44.0  BSI s 
2012 09 09 07 04 11.0  2012 09 09 07 04 11.0  BSI s 
2012 09 09 15 10 39.0  2012 09 09 15 11 24.0  BSI m 
2012 09 09 23 07 36.0  2012 09 09 23 07 44.0  BSI m 
2012 09 10 07 00 21.0  2012 09 10 07 02  6.0  BSI m 
2012 09 10 15 00  8.0  2012 09 10 15 05  1.0  BSI m 
2012 09 10 23 06 18.0  2012 09 10 23 06 18.0  BSI s 
2012 09 11 06 53  7.0  2012 09 11 06 57 41.0  BSI m 
2012 09 11 14 58  9.0  2012 09 11 15 00 57.0  BSI m 
2012 09 11 23 01 39.0  2012 09 11 23 02 29.0  BSI m 
2012 09 12 07 01 34.0  2012 09 12 07 02 41.0  BSI m 
2012 09 12 15 01 16.0  2012 09 12 15 01 16.0  BSI s 
2012 09 12 22 52 26.0  2012 09 12 23 00 39.0  BSI m 
2012 09 13 07 00 45.0  2012 09 13 07 00 45.0  BSI s 
2012 09 13 15 00 33.0  2012 09 13 15 02 18.0  BSI m 
2012 09 13 22 56 29.0  2012 09 13 22 58 20.0  BSI m 
2012 09 14 07 13 35.0  2012 09 14 07 16 47.0  BSI m 
2012 09 14 15 10 34.0  2012 09 14 15 16 40.0  BSI m 
2012 09 14 23 07 17.0  2012 09 14 23 09 34.0  BSI m 
2012 09 15 06 58 31.0  2012 09 15 07 04 44.0  BSI m 
2012 09 15 15 06  2.0  2012 09 15 15 07 39.0  BSI m 
2012 09 15 23 02 27.0  2012 09 15 23 04 24.0  BSI m 
2012 09 16 07 02 44.0  2012 09 16 07 02 44.0  BSI s 
2012 09 16 15 01 10.0  2012 09 16 15 02 52.0  BSI m 
2012 09 16 23 02 54.0  2012 09 16 23 03 33.0  BSI m 
2012 09 17 07 05 42.0  2012 09 17 07 07 37.0  BSI m 
2012 09 17 15 03 37.0  2012 09 17 15 03 37.0  BSI s 
2012 09 17 23 08 58.0  2012 09 17 23 09 44.0  BSI m 
2012 09 18 07 15 19.0  2012 09 18 07 17  0.0  BSI m 
2012 09 18 15 12  7.0  2012 09 18 15 14 51.0  BSI m 
2012 09 18 23 02 57.0  2012 09 18 23 04 52.0  BSI m 
2012 09 19 07 05 25.0  2012 09 19 07 05 25.0  BSI s 
2012 09 19 15 02 46.0  2012 09 19 15 02 46.0  BSI s 
2012 09 19 23 05 42.0  2012 09 19 23 06 48.0  BSI m 
2012 09 20 07 00  6.0  2012 09 20 07 09  3.0  BSI m 
2012 09 20 15 17 55.0  2012 09 20 15 18 39.0  BSI m 
2012 09 20 23 13 39.0  2012 09 20 23 14 13.0  BSI m 
2012 09 21 07 15 47.0  2012 09 21 07 17 44.0  BSI m 
2012 09 21 14 55 43.0  2012 09 21 14 59 45.0  BSI m 
2012 09 21 20 51  0.0  2012 09 21 22 03 45.0  BSI m 
2012 09 22 06 20 45.0  2012 09 22 06 23 55.0  BSI m 
2012 09 22 14 48 51.0  2012 09 22 14 48 51.0  BSI s 
2012 09 22 23 02  0.0  2012 09 22 23 05 11.0  BSI m 
2012 09 23 07 01  3.0  2012 09 23 07 03  3.0  BSI m 
2012 09 23 15 11 45.0  2012 09 23 15 14 59.0  BSI m 
2012 09 23 22 43 23.0  2012 09 23 22 55 11.0  BSI m 
2012 09 24 07 11 28.0  2012 09 24 07 13 14.0  BSI m 
2012 09 24 15 02 29.0  2012 09 24 15 07 42.0  BSI m 
2012 09 24 22 56 46.0  2012 09 24 22 59  1.0  BSI m 
2012 09 25 07 03  7.0  2012 09 25 07 05  3.0  BSI m 
2012 09 25 14 52 48.0  2012 09 25 14 54 48.0  BSI m 
2012 09 25 22 54 46.0  2012 09 25 22 56 26.0  BSI m 
2012 09 26 06 55 27.0  2012 09 26 06 56 52.0  BSI m 
2012 09 26 14 54 21.0  2012 09 26 14 54 21.0  BSI s 
2012 09 26 22 59 29.0  2012 09 26 23 05 58.0  BSI m 
2012 09 27 06 52 16.0  2012 09 27 06 54 59.0  BSI m 
2012 09 27 14 53 53.0  2012 09 27 14 58 24.0  BSI m 
2012 09 27 22 42 44.0  2012 09 27 23 06  2.0  BSI m 
2012 09 28 06 54 33.0  2012 09 28 07 06 26.0  BSI m 
2012 09 28 15 01 19.0  2012 09 28 15 05 46.0  BSI m 
2012 09 28 22 44  2.0  2012 09 28 22 56 14.0  BSI m 
2012 09 29 06 43 50.0  2012 09 29 06 45 57.0  BSI m 
2012 09 29 14 41 24.0  2012 09 29 14 41 24.0  BSI s 
2012 09 29 22 49 55.0  2012 09 29 22 55 42.0  BSI m 
2012 09 30 06 53  3.0  2012 09 30 06 57 23.0  BSI m 
2012 09 30 14 49 44.0  2012 09 30 14 49 44.0  BSI s 
2012 09 30 22 47  2.0  2012 09 30 22 52 16.0  BSI m 
2012 10 01 06 51 13.0  2012 10 01 06 58 13.0  BSI m 
2012 10 01 14 58 30.0  2012 10 01 15 03 58.0  BSI m 
2012 10 01 23 05 40.0  2012 10 01 23 05 49.0  BSI m 
2012 10 02 06 48 21.0  2012 10 02 07 00 53.0  BSI m 
2012 10 02 14 54 19.0  2012 10 02 15 02 12.0  BSI m 
2012 10 02 22 56 52.0  2012 10 02 22 56 52.0  BSI s 
2012 10 03 06 53 57.0  2012 10 03 06 55 51.0  BSI m 
2012 10 03 14 47 25.0  2012 10 03 14 53 42.0  BSI m 
2012 10 03 22 35 17.0  2012 10 03 22 51 17.0  BSI m 
2012 10 04 06 30 54.0  2012 10 04 06 51  7.0  BSI m 
2012 10 04 14 35 44.0  2012 10 04 14 40 22.0  BSI m 
2012 10 04 22 53 21.0  2012 10 04 22 53 21.0  BSI s 
2012 10 05 06 43 44.0  2012 10 05 06 44 48.0  BSI m 
2012 10 05 14 52 50.0  2012 10 05 14 59 46.0  BSI m 
2012 10 05 22 51 47.0  2012 10 05 22 55  6.0  BSI m 
2012 10 06 06 54 31.0  2012 10 06 06 56 11.0  BSI m 
2012 10 06 14 54 18.0  2012 10 06 14 59 29.0  BSI m 
2012 10 06 22 44  4.0  2012 10 06 22 58 28.0  BSI m 
2012 10 07 06 38 58.0  2012 10 07 06 44  4.0  BSI m 
2012 10 07 14 37 40.0  2012 10 07 14 41 56.0  BSI m 
2012 10 07 22 37 15.0  2012 10 07 22 43 16.0  BSI m 
2012 10 08 06 38 36.0  2012 10 08 06 38 36.0  BSI s 
2012 10 08 14 42 14.0  2012 10 08 14 48  3.0  BSI m 
2012 10 08 22 43 19.0  2012 10 08 22 45 32.0  BSI m 
2012 10 09 06 37  4.0  2012 10 09 06 50 11.0  BSI m 
2012 10 09 14 41 36.0  2012 10 09 14 42  4.0  BSI m 
2012 10 09 22 55 38.0  2012 10 09 22 57 12.0  BSI m 
2012 10 10 06 31 56.0  2012 10 10 06 54 44.0  BSI m 
2012 10 10 14 25  7.0  2012 10 10 14 25  7.0  BSI s 
2012 10 10 22 28 22.0  2012 10 10 22 32 25.0  BSI m 
2012 10 11 06 46 37.0  2012 10 11 06 48  1.0  BSI m 
2012 10 11 14 20 33.0  2012 10 11 14 37 52.0  BSI m 
2012 10 11 22 06 22.0  2012 10 11 22 21 36.0  BSI m 
2012 10 12 06 17 33.0  2012 10 12 06 21 47.0  BSI m 
2012 10 12 13 59 20.0  2012 10 12 14 11 58.0  BSI m 
2012 10 12 22 11 22.0  2012 10 12 22 11 22.0  BSI s 
2012 10 13 06 13 37.0  2012 10 13 06 13 37.0  BSI s 
2012 10 13 14 08 53.0  2012 10 13 14 10 46.0  BSI m 
2012 10 13 21 48 24.0  2012 10 13 21 55  1.0  BSI m 
2012 10 14 03 24 33.0  2012 10 14 03 33 17.0  BSI m 
2012 10 14 10 51  8.0  2012 10 14 11 44 20.0  BSI m 
2012 10 14 21 03  4.0  2012 10 14 21 04 28.0  BSI m 
2012 10 15 06 05  4.0  2012 10 15 06 05 25.0  BSI m 
2012 10 15 13 52 25.0  2012 10 15 14 01 52.0  BSI m 
2012 10 15 20 58 44.0  2012 10 15 21 31 42.0  BSI m 
2012 10 16 05 31 50.0  2012 10 16 05 39 39.0  BSI m 
2012 10 16 13 09 50.0  2012 10 16 13 31 20.0  BSI m 
2012 10 16 21 40 55.0  2012 10 16 22 07 26.0  BSI m 
2012 10 17 05 44 10.0  2012 10 17 06 01 23.0  BSI m 
2012 10 17 13 40 51.0  2012 10 17 13 48 24.0  BSI m 
2012 10 17 20 33 38.0  2012 10 17 21 04 16.0  BSI m 
2012 10 18 05 13 20.0  2012 10 18 05 24 21.0  BSI m 
2012 10 18 12 53 56.0  2012 10 18 13 42 24.0  BSI m 
2012 10 18 21 53 17.0  2012 10 18 21 55 32.0  BSI m 
2012 10 19 05 18 28.0  2012 10 19 05 41 57.0  BSI m 
2012 10 19 13 29 22.0  2012 10 19 13 29 22.0  BSI s 
2012 10 19 21 12 14.0  2012 10 19 22 00  2.0  BSI m 
2012 10 20 05 24  6.0  2012 10 20 05 31 35.0  BSI m 
2012 10 20 12 52 46.0  2012 10 20 13 26 28.0  BSI m 
2012 10 20 21 02 47.0  2012 10 20 21 14 49.0  BSI m 
2012 10 21 05 04 18.0  2012 10 21 05 13  7.0  BSI m 
2012 10 21 13 22 16.0  2012 10 21 13 32 33.0  BSI m 
2012 10 21 20 42 38.0  2012 10 21 21 18 22.0  BSI m 
2012 10 22 05 10 50.0  2012 10 22 05 18 41.0  BSI m 
2012 10 22 13 00 42.0  2012 10 22 13 24  7.0  BSI m 
2012 10 22 21 00 45.0  2012 10 22 21 32  3.0  BSI m 
2012 10 23 05 44 47.0  2012 10 23 05 45 20.0  BSI m 
2012 10 23 13 54 35.0  2012 10 23 14 19 19.0  BSI m 
2012 10 23 21 11 24.0  2012 10 23 21 29 35.0  BSI m 
2012 10 24 05 03 20.0  2012 10 24 05 24 31.0  BSI m 
2012 10 24 12 38 53.0  2012 10 24 13 04 26.0  BSI m 
2012 10 24 20 29 39.0  2012 10 24 20 38 47.0  BSI m 
2012 10 25 04 28  8.0  2012 10 25 04 55 54.0  BSI m 
2012 10 25 13 12 56.0  2012 10 25 13 13 59.0  BSI m 
2012 10 25 20 31 32.0  2012 10 25 21 07 55.0  BSI m 
2012 10 26 04 55 53.0  2012 10 26 05 21 22.0  BSI m 
2012 10 26 12 51  1.0  2012 10 26 13 13 25.0  BSI m 
2012 10 26 21 33 28.0  2012 10 26 21 51 39.0  BSI m 
2012 10 27 05 22 45.0  2012 10 27 05 48  3.0  BSI m 
2012 10 27 13 18 51.0  2012 10 27 13 18 51.0  BSI s 
2012 10 27 21 22 16.0  2012 10 27 21 55 19.0  BSI m 
2012 10 28 05 16 40.0  2012 10 28 05 20 44.0  BSI m 
2012 10 28 12 59 30.0  2012 10 28 13 01 13.0  BSI m 
2012 10 28 21 08 42.0  2012 10 28 21 09 36.0  BSI m 
2012 10 29 04 50 28.0  2012 10 29 04 58 29.0  BSI m 
2012 10 29 13 05 43.0  2012 10 29 13 05 43.0  BSI s 
2012 10 29 20 46 32.0  2012 10 29 21 03 24.0  BSI m 
2012 10 30 05 02 33.0  2012 10 30 05 22 36.0  BSI m 
2012 10 30 12 55 58.0  2012 10 30 13 10 57.0  BSI m 
2012 10 30 20 56 21.0  2012 10 30 21 10 54.0  BSI m 
2012 10 31 04 59 28.0  2012 10 31 05 13 15.0  BSI m 
2012 10 31 12 42 30.0  2012 10 31 13 11  3.0  BSI m 
2012 10 31 20 43 23.0  2012 10 31 20 59  4.0  BSI m 
2012 11 01 04 54 46.0  2012 11 01 04 54 46.0  BSI s 
2012 11 01 12 49  5.0  2012 11 01 12 57 15.0  BSI m 
2012 11 01 20 55 39.0  2012 11 01 20 55 39.0  BSI s 
2012 11 02 04 19 47.0  2012 11 02 04 39 10.0  BSI m 
2012 11 02 12 46  1.0  2012 11 02 12 52 53.0  BSI m 
2012 11 02 20 35 44.0  2012 11 02 20 36 18.0  BSI m 
2012 11 03 04 50 44.0  2012 11 03 05 23 16.0  BSI m 
2012 11 03 12 50 36.0  2012 11 03 12 50 36.0  BSI s 
2012 11 03 21 03 53.0  2012 11 03 21 03 53.0  BSI s 
2012 11 04 04 59 23.0  2012 11 04 05 08  7.0  BSI m 
2012 11 04 13 00 36.0  2012 11 04 13 01 44.0  BSI m 
2012 11 04 20 53 42.0  2012 11 04 20 53 42.0  BSI s 
2012 11 05 05 07 40.0  2012 11 05 05 16 43.0  BSI m 
2012 11 05 12 54 10.0  2012 11 05 13 08 40.0  BSI m 
2012 11 05 21 08 39.0  2012 11 05 21 08 39.0  BSI s 
2012 11 06 05 09 46.0  2012 11 06 05 20  7.0  BSI m 
2012 11 06 12 59 57.0  2012 11 06 12 59 57.0  BSI s 
2012 11 06 21 12 48.0  2012 11 06 21 12 48.0  BSI s 
2012 11 07 04 28 10.0  2012 11 07 04 56  2.0  BSI m 
2012 11 07 12 33 51.0  2012 11 07 12 54 15.0  BSI m 
2012 11 07 20 19 21.0  2012 11 07 20 28 11.0  BSI m 
2012 11 08 04 55 27.0  2012 11 08 04 59 12.0  BSI m 
2012 11 08 12 54 21.0  2012 11 08 12 57  7.0  BSI m 
2012 11 08 20 48 31.0  2012 11 08 20 48 31.0  BSI s 
2012 11 09 05 10 23.0  2012 11 09 05 12 23.0  BSI m 
2012 11 09 13 02 49.0  2012 11 09 13 02 49.0  BSI s 
2012 11 09 21 06 45.0  2012 11 09 21 20  7.0  BSI m 
2012 11 10 05 09 16.0  2012 11 10 05 16 58.0  BSI m 
2012 11 10 13 36 20.0  2012 11 10 13 41 34.0  BSI m 
2012 11 10 21 38 38.0  2012 11 10 21 53 57.0  BSI m 
2012 11 11 05 24 50.0  2012 11 11 05 44 33.0  BSI m 
2012 11 11 13 37 40.0  2012 11 11 13 44 41.0  BSI m 
2012 11 11 21 02 19.0  2012 11 11 21 04  9.0  BSI m 
2012 11 12 05 30 29.0  2012 11 12 05 32  8.0  BSI m 
2012 11 12 13 20 33.0  2012 11 12 13 52 54.0  BSI m 
2012 11 12 20 43 12.0  2012 11 12 20 51  1.0  BSI m 
2012 11 13 05 42 28.0  2012 11 13 05 46 20.0  BSI m 
2012 11 13 13 51 52.0  2012 11 13 14 01 31.0  BSI m 
2012 11 13 21 07 41.0  2012 11 13 21 22 19.0  BSI m 
2012 11 14 05 16 44.0  2012 11 14 05 25 18.0  BSI m 
2012 11 14 13 10  7.0  2012 11 14 13 14 49.0  BSI m 
2012 11 14 20 58  9.0  2012 11 14 20 58  9.0  BSI s 
2012 11 15 05 02 15.0  2012 11 15 05 05 10.0  BSI m 
2012 11 15 13 09 49.0  2012 11 15 13 22 55.0  BSI m 
2012 11 15 21 34  7.0  2012 11 15 21 47 19.0  BSI m 
2012 11 16 05 33 17.0  2012 11 16 05 47 24.0  BSI m 
2012 11 16 13 31 22.0  2012 11 16 13 55  9.0  BSI m 
2012 11 16 21 40 38.0  2012 11 16 21 57 52.0  BSI m 
2012 11 17 05 31 16.0  2012 11 17 05 45  5.0  BSI m 
2012 11 17 13 19  7.0  2012 11 17 13 34 26.0  BSI m 
2012 11 17 21 25 30.0  2012 11 17 21 54 23.0  BSI m 
2012 11 18 05 33 33.0  2012 11 18 05 38  1.0  BSI m 
2012 11 18 13 40 24.0  2012 11 18 14 13 20.0  BSI m 
2012 11 18 21 40 52.0  2012 11 18 21 46 48.0  BSI m 
2012 11 19 05 41 44.0  2012 11 19 05 47 23.0  BSI m 
2012 11 19 13 59 28.0  2012 11 19 14 17 58.0  BSI m 
2012 11 19 21 40  1.0  2012 11 19 21 53 20.0  BSI m 
2012 11 20 05 42 41.0  2012 11 20 05 46  8.0  BSI m 
2012 11 20 13 45 21.0  2012 11 20 14 08 16.0  BSI m 
2012 11 20 22 24 12.0  2012 11 20 22 26  2.0  BSI m 
2012 11 21 06 07 11.0  2012 11 21 06 29 59.0  BSI m 
2012 11 21 13 00 20.0  2012 11 21 13 00 20.0  BSI s 
2012 11 21 22 02  6.0  2012 11 21 22 06 38.0  BSI m 
2012 11 22 06 09 40.0  2012 11 22 06 24 34.0  BSI m 
2012 11 22 14 26 54.0  2012 11 22 14 39  3.0  BSI m 
2012 11 22 22 24  3.0  2012 11 22 22 25 39.0  BSI m 
2012 11 23 06 38 44.0  2012 11 23 06 38 44.0  BSI s 
2012 11 23 14 32 30.0  2012 11 23 14 37 16.0  BSI m 
2012 11 23 22 41 21.0  2012 11 23 22 52 21.0  BSI m 
2012 11 24 06 49  5.0  2012 11 24 06 49  5.0  BSI s 
2012 11 24 14 45 19.0  2012 11 24 14 45 53.0  BSI m 
2012 11 24 22 51 11.0  2012 11 24 22 57 14.0  BSI m 
2012 11 25 06 55 38.0  2012 11 25 06 58  7.0  BSI m 
2012 11 25 14 59 43.0  2012 11 25 15 04 21.0  BSI m 
2012 11 25 23 02 55.0  2012 11 25 23 04 48.0  BSI m 
2012 11 26 06 59 34.0  2012 11 26 07 06 47.0  BSI m 
2012 11 26 15 03  0.0  2012 11 26 15 06 26.0  BSI m 
2012 11 26 23 02 12.0  2012 11 26 23 04 38.0  BSI m 
2012 11 27 07 03 55.0  2012 11 27 07 10 54.0  BSI m 
2012 11 27 15 04 30.0  2012 11 27 15 08  8.0  BSI m 
2012 11 27 23 05 17.0  2012 11 27 23 11 20.0  BSI m 
2012 11 28 07 14  2.0  2012 11 28 07 17 11.0  BSI m 
2012 11 28 15 09 33.0  2012 11 28 15 10 22.0  BSI m 
2012 11 28 23 23 38.0  2012 11 28 23 28 51.0  BSI m 
2012 11 29 07 19 41.0  2012 11 29 07 23 18.0  BSI m 
2012 11 29 15 07 20.0  2012 11 29 15 07 20.0  BSI s 
2012 11 29 23 16  1.0  2012 11 29 23 16  1.0  BSI s 
2012 11 30 07 18 28.0  2012 11 30 07 20 52.0  BSI m 
2012 11 30 15 12 16.0  2012 11 30 15 13 28.0  BSI m 
2012 11 30 23 15 42.0  2012 11 30 23 21 24.0  BSI m 
2012 12 01 03 58 40.0  2012 12 01 04 25 44.0  BSI m 
2012 12 01 13 17 26.0  2012 12 01 13 56 10.0  BSI m 
2012 12 01 21 13 56.0  2012 12 01 22 38 48.0  BSI m 
2012 12 02 07 11 25.0  2012 12 02 07 13 50.0  BSI m 
2012 12 02 14 57 39.0  2012 12 02 15 00 52.0  BSI m 
2012 12 02 23 16 49.0  2012 12 02 23 16 49.0  BSI s 
2012 12 03 07 19 15.0  2012 12 03 07 19 15.0  BSI s 
2012 12 03 15 18 21.0  2012 12 03 15 18 21.0  BSI s 
2012 12 03 23 15 48.0  2012 12 03 23 18 47.0  BSI m 
2012 12 04 07 16 16.0  2012 12 04 07 16 16.0  BSI s 
2012 12 04 15 15 50.0  2012 12 04 15 18 55.0  BSI m 
2012 12 04 23 20 14.0  2012 12 04 23 23 35.0  BSI m 
2012 12 05 07 21 33.0  2012 12 05 07 23 27.0  BSI m 
2012 12 05 15 22 58.0  2012 12 05 15 22 58.0  BSI s 
2012 12 05 23 22 52.0  2012 12 05 23 23 35.0  BSI m 
2012 12 06 07 20  8.0  2012 12 06 07 20 53.0  BSI m 
2012 12 06 15 24 24.0  2012 12 06 15 24 24.0  BSI s 
2012 12 06 23 19 49.0  2012 12 06 23 21 24.0  BSI m 
2012 12 07 07 21 41.0  2012 12 07 07 21 41.0  BSI s 
2012 12 07 15 22 35.0  2012 12 07 15 24 51.0  BSI m 
2012 12 07 23 19 43.0  2012 12 07 23 21 14.0  BSI m 
2012 12 08 07 21 29.0  2012 12 08 07 21 58.0  BSI m 
2012 12 08 15 34 32.0  2012 12 08 15 34 51.0  BSI m 
2012 12 08 23 24 59.0  2012 12 08 23 25 29.0  BSI m 
2012 12 09 07 26  4.0  2012 12 09 07 26  4.0  BSI s 
2012 12 09 15 27 53.0  2012 12 09 15 31 46.0  BSI m 
2012 12 09 23 22 41.0  2012 12 09 23 24 20.0  BSI m 
2012 12 10 07 24 43.0  2012 12 10 07 24 43.0  BSI s 
2012 12 10 15 23 43.0  2012 12 10 15 28 26.0  BSI m 
2012 12 10 23 19 35.0  2012 12 10 23 21 15.0  BSI m 
2012 12 11 07 19 50.0  2012 12 11 07 20 47.0  BSI m 
2012 12 11 15 23 53.0  2012 12 11 15 25 18.0  BSI m 
2012 12 11 23 24 58.0  2012 12 11 23 24 58.0  BSI s 
2012 12 12 07 22 42.0  2012 12 12 07 24 53.0  BSI m 
2012 12 12 15 16 59.0  2012 12 12 15 23  9.0  BSI m 
2012 12 12 23 20 11.0  2012 12 12 23 20 45.0  BSI m 
2012 12 13 07 24 19.0  2012 12 13 07 25 45.0  BSI m 
2012 12 13 15 21 11.0  2012 12 13 15 21 32.0  BSI m 
2012 12 13 23 23 33.0  2012 12 13 23 23 33.0  BSI s 
2012 12 14 07 24  1.0  2012 12 14 07 29 27.0  BSI m 
2012 12 14 15 18 24.0  2012 12 14 15 18 24.0  BSI s 
2012 12 14 23 24 52.0  2012 12 14 23 25 20.0  BSI m 
2012 12 15 07 24 33.0  2012 12 15 07 25 10.0  BSI m 
2012 12 15 15 23 38.0  2012 12 15 15 23 38.0  BSI s 
2012 12 15 23 25 46.0  2012 12 15 23 26 51.0  BSI m 
2012 12 16 06 54 40.0  2012 12 16 07 04 27.0  BSI m 
2012 12 16 15 25 46.0  2012 12 16 15 25 46.0  BSI s 
2012 12 16 23 36 21.0  2012 12 16 23 36 21.0  BSI s 
2012 12 17 07 28 46.0  2012 12 17 07 35 21.0  BSI m 
2012 12 17 15 32 52.0  2012 12 17 15 32 52.0  BSI s 
2012 12 17 23 19 31.0  2012 12 17 23 22 54.0  BSI m 
2012 12 18 07 18 32.0  2012 12 18 07 22 57.0  BSI m 
2012 12 18 15 23 12.0  2012 12 18 15 23 12.0  BSI s 
2012 12 18 23 33 56.0  2012 12 18 23 37 15.0  BSI m 
2012 12 19 07 11 18.0  2012 12 19 07 12 25.0  BSI m 
2012 12 19 15 11 43.0  2012 12 19 15 16  3.0  BSI m 
2012 12 19 22 59 37.0  2012 12 19 23 10 34.0  BSI m 
2012 12 20 07 09 56.0  2012 12 20 07 09 56.0  BSI s 
2012 12 20 15 14 24.0  2012 12 20 15 16 26.0  BSI m 
2012 12 20 23 18 32.0  2012 12 20 23 25 30.0  BSI m 
2012 12 21 07 16 54.0  2012 12 21 07 20 24.0  BSI m 
2012 12 21 15 22 30.0  2012 12 21 15 27 54.0  BSI m 
2012 12 21 23 07 28.0  2012 12 21 23 08 12.0  BSI m 
2012 12 22 07 05 34.0  2012 12 22 07 08 10.0  BSI m 
2012 12 22 15 14 11.0  2012 12 22 15 18  5.0  BSI m 
2012 12 22 23 16 28.0  2012 12 22 23 17 53.0  BSI m 
2012 12 23 07 07 25.0  2012 12 23 07 14 35.0  BSI m 
2012 12 23 15 09 51.0  2012 12 23 15 09 51.0  BSI s 
2012 12 23 23 13 58.0  2012 12 23 23 13 58.0  BSI s 
2012 12 24 07 11 45.0  2012 12 24 07 11 45.0  BSI s 
2012 12 24 15 18 17.0  2012 12 24 15 18 17.0  BSI s 
2012 12 24 23 15 55.0  2012 12 24 23 19 28.0  BSI m 
2012 12 25 07 15 31.0  2012 12 25 07 18 10.0  BSI m 
2012 12 25 15 15 23.0  2012 12 25 15 17  9.0  BSI m 
2012 12 25 23 03 19.0  2012 12 25 23 04 24.0  BSI m 
2012 12 26 07 17 11.0  2012 12 26 07 17 11.0  BSI s 
2012 12 26 15 11 36.0  2012 12 26 15 12 36.0  BSI m 
2012 12 26 22 58 58.0  2012 12 26 23 12 27.0  BSI m 
2012 12 27 07 09 55.0  2012 12 27 07 15  3.0  BSI m 
2012 12 27 15 08 30.0  2012 12 27 15 08 58.0  BSI m 
2012 12 27 23 06 59.0  2012 12 27 23 14 26.0  BSI m 
2012 12 28 07 09  4.0  2012 12 28 07 09 58.0  BSI m 
2012 12 28 14 56 28.0  2012 12 28 15 18 27.0  BSI m 
2012 12 28 23 01 32.0  2012 12 28 23 16 56.0  BSI m 
2012 12 29 07 03 11.0  2012 12 29 07 03 11.0  BSI s 
2012 12 29 15 08 19.0  2012 12 29 15 08 19.0  BSI s 
2012 12 29 23 01 55.0  2012 12 29 23 05 18.0  BSI m 
2012 12 30 07 06 11.0  2012 12 30 07 14 29.0  BSI m 
2012 12 30 14 57 46.0  2012 12 30 15 00 58.0  BSI m 
2012 12 30 23 11 17.0  2012 12 30 23 11 17.0  BSI s 
2012 12 31 07 00 29.0  2012 12 31 07 02 42.0  BSI m 
2012 12 31 15 01 35.0  2012 12 31 15 14 43.0  BSI m 
2012 12 31 23 03 14.0  2012 12 31 23 03 14.0  BSI s 
2013 01 01 07 02  5.0  2013 01 01 07 02  5.0  BSI s 
2013 01 01 15 12 32.0  2013 01 01 15 13 45.0  BSI m 
2013 01 01 23 15 26.0  2013 01 01 23 16  8.0  BSI m 
2013 01 02 06 45 39.0  2013 01 02 06 56  1.0  BSI m 
2013 01 02 14 43  7.0  2013 01 02 14 53 37.0  BSI m 
2013 01 02 22 28 24.0  2013 01 02 22 28 24.0  BSI s 
2013 01 03 06 41  1.0  2013 01 03 06 42 36.0  BSI m 
2013 01 03 14 29 43.0  2013 01 03 14 46 56.0  BSI m 
2013 01 03 22 34 14.0  2013 01 03 22 38 10.0  BSI m 
2013 01 04 06 56 16.0  2013 01 04 07 01 39.0  BSI m 
2013 01 04 14 49 41.0  2013 01 04 14 51 45.0  BSI m 
